"city","pm25","temperature","risk_score","level","avg_pm25","spike","time","diff"
"Bangalore","22.1","29.2","24.23","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","90.0","28.0","71.39999999999999","MODERATE","23.098412698412698","SPIKE","1772127705438","-1"
"Bangalore","21.2","22.5","21.589999999999996","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","22.1","29.1","24.200000000000003","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","22.6","26.7","23.83","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","21.2","22.5","21.589999999999996","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","22.1","29.1","24.200000000000003","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","47.0","23.8","40.04","LOW","23.098412698412698","SPIKE","1772127705438","-1"
"Bangalore","22.6","27.2","23.98","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","18.1","29.3","21.46","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","22.1","29.2","24.23","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","22.1","29.2","24.23","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","22.1","29.2","24.23","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","22.1","29.2","24.23","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","18.1","29.3","21.46","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","22.1","29.2","24.23","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","18.1","29.3","21.46","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","22.1","29.2","24.23","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","22.6","26.7","23.83","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","18.1","29.3","21.46","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","22.6","27.2","23.98","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","22.6","26.7","23.83","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","47.0","23.8","40.04","LOW","23.098412698412698","SPIKE","1772127705438","-1"
"Bangalore","21.2","22.5","21.589999999999996","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","18.1","29.3","21.46","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","21.2","22.5","21.589999999999996","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","18.1","29.3","21.46","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","22.1","29.1","24.200000000000003","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","21.9","29.0","24.029999999999998","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","22.1","29.2","24.23","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","18.1","29.3","21.46","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","18.1","29.3","21.46","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","24.8","22.6","24.14","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","22.6","26.7","23.83","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","18.1","29.3","21.46","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","21.2","22.5","21.589999999999996","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","18.1","29.3","21.46","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","22.1","29.1","24.200000000000003","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","22.6","26.7","23.83","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","22.1","29.2","24.23","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","21.2","22.3","21.529999999999998","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","22.1","29.1","24.200000000000003","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","22.1","29.1","24.200000000000003","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","21.2","22.5","21.589999999999996","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","21.2","22.3","21.529999999999998","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","22.1","29.2","24.23","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","22.1","29.2","24.23","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","22.6","26.7","23.83","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","22.6","27.2","23.98","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","21.2","22.5","21.589999999999996","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","18.1","29.3","21.46","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","22.1","29.1","24.200000000000003","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","22.1","29.2","24.23","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","22.1","29.1","24.200000000000003","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","21.2","22.5","21.589999999999996","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","22.1","29.2","24.23","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","22.6","26.7","23.83","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","21.2","22.3","21.529999999999998","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","22.1","29.1","24.200000000000003","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","18.1","29.3","21.46","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","18.1","29.4","21.49","LOW","23.098412698412698","NORMAL","1772127705438","-1"
"Bangalore","18.1","29.3","21.46","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","18.1","29.4","21.49","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","21.2","22.3","21.529999999999998","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","22.1","29.1","24.200000000000003","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","22.1","29.2","24.23","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","22.6","26.7","23.83","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","22.1","29.1","24.200000000000003","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","21.2","22.5","21.589999999999996","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","22.1","29.1","24.200000000000003","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","22.1","29.2","24.23","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","21.2","22.5","21.589999999999996","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","18.1","29.3","21.46","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","22.6","26.7","23.83","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","22.6","27.2","23.98","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","22.1","29.2","24.23","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","22.1","29.2","24.23","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","21.2","22.5","21.589999999999996","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","21.2","22.3","21.529999999999998","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","22.1","29.1","24.200000000000003","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","22.1","29.1","24.200000000000003","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","22.1","29.2","24.23","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","21.2","22.3","21.529999999999998","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","47.0","23.8","40.04","LOW","23.471875","SPIKE","1772127705438","1"
"Bangalore","22.6","26.7","23.83","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","18.1","29.3","21.46","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","22.1","29.1","24.200000000000003","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","18.1","29.3","21.46","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","21.2","22.5","21.589999999999996","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","24.8","22.6","24.14","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","22.6","26.7","23.83","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","18.1","29.3","21.46","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","18.1","29.3","21.46","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","21.9","29.0","24.029999999999998","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","22.1","29.2","24.23","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","18.1","29.3","21.46","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","22.1","29.1","24.200000000000003","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","18.1","29.3","21.46","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","21.2","22.5","21.589999999999996","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","47.0","23.8","40.04","LOW","23.471875","SPIKE","1772127705438","1"
"Bangalore","21.2","22.5","21.589999999999996","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","22.6","27.2","23.98","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","22.6","26.7","23.83","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","22.6","26.7","23.83","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","18.1","29.3","21.46","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","18.1","29.3","21.46","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","22.1","29.2","24.23","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","18.1","29.3","21.46","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","22.1","29.2","24.23","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","22.1","29.2","24.23","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","22.1","29.2","24.23","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","22.1","29.2","24.23","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","22.1","29.2","24.23","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","22.6","27.2","23.98","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","18.1","29.3","21.46","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","22.1","29.1","24.200000000000003","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","47.0","23.8","40.04","LOW","23.471875","SPIKE","1772127705438","1"
"Bangalore","22.6","26.7","23.83","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","21.2","22.5","21.589999999999996","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","21.2","22.5","21.589999999999996","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","22.1","29.1","24.200000000000003","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","22.1","29.2","24.23","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","90.0","28.0","71.39999999999999","MODERATE","23.471875","SPIKE","1772127705438","1"
"Bangalore","21.9","29.0","24.029999999999998","LOW","23.471875","NORMAL","1772127705438","1"
"Bangalore","21.9","29.0","24.029999999999998","LOW","23.471875","NORMAL","1772127705438","1"
"Chennai","47.8","29.7","42.36999999999999","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","49.1","26.2","42.23","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","49.1","26.2","42.23","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","10.9","25.5","15.28","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","47.8","29.7","42.36999999999999","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","47.8","29.4","42.279999999999994","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","49.1","26.7","42.379999999999995","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","36.1","25.5","32.92","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","10.9","25.4","15.25","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","10.9","25.5","15.28","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","49.1","26.2","42.23","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","10.9","25.5","15.28","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","49.1","26.2","42.23","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","47.8","29.4","42.279999999999994","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","48.1","29.1","42.400000000000006","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","49.1","26.7","42.379999999999995","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","10.9","25.5","15.28","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","48.5","30.0","42.949999999999996","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","10.9","25.5","15.28","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","48.5","30.0","42.949999999999996","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","47.8","29.7","42.36999999999999","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","49.1","26.2","42.23","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","48.5","30.0","42.949999999999996","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","47.8","29.7","42.36999999999999","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","9.7","25.6","14.469999999999999","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","47.8","29.4","42.279999999999994","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","47.8","29.4","42.279999999999994","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","48.5","30.3","43.03999999999999","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","48.5","30.0","42.949999999999996","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","47.8","29.4","42.279999999999994","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","10.9","25.4","15.25","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","47.8","29.7","42.36999999999999","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","48.5","30.0","42.949999999999996","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","47.8","29.7","42.36999999999999","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","47.8","29.7","42.36999999999999","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","47.8","29.4","42.279999999999994","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","48.1","29.1","42.400000000000006","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","48.5","30.0","42.949999999999996","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","48.5","30.0","42.949999999999996","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","49.1","26.2","42.23","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","47.8","29.4","42.279999999999994","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","48.1","29.1","42.400000000000006","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","47.8","29.7","42.36999999999999","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","47.8","29.7","42.36999999999999","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","10.9","25.5","15.28","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","48.5","30.0","42.949999999999996","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","47.8","29.7","42.36999999999999","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","48.5","30.0","42.949999999999996","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","47.8","29.4","42.279999999999994","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","47.8","29.4","42.279999999999994","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","36.1","25.5","32.92","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","47.8","29.7","42.36999999999999","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","47.8","29.7","42.36999999999999","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","48.5","30.0","42.949999999999996","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","49.1","26.2","42.23","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","47.8","29.7","42.36999999999999","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","10.9","25.4","15.25","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","49.1","26.2","42.23","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","49.1","26.7","42.379999999999995","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","10.9","25.5","15.28","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","48.5","30.0","42.949999999999996","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","48.5","30.0","42.949999999999996","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","10.9","25.5","15.28","LOW","40.76666666666667","NORMAL","1772127706938","-1"
"Chennai","10.9","25.5","15.28","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","48.5","30.0","42.949999999999996","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","48.5","30.0","42.949999999999996","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","49.1","26.7","42.379999999999995","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","10.9","25.5","15.28","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","10.9","25.4","15.25","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","49.1","26.2","42.23","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","49.1","26.2","42.23","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","47.8","29.7","42.36999999999999","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","47.8","29.7","42.36999999999999","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","48.5","30.0","42.949999999999996","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","36.1","25.5","32.92","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","47.8","29.7","42.36999999999999","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","47.8","29.4","42.279999999999994","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","47.8","29.4","42.279999999999994","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","47.8","29.7","42.36999999999999","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","48.5","30.0","42.949999999999996","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","10.9","25.5","15.28","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","48.5","30.0","42.949999999999996","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","47.8","29.7","42.36999999999999","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","47.8","29.7","42.36999999999999","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","47.8","29.4","42.279999999999994","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","48.1","29.1","42.400000000000006","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","48.5","30.0","42.949999999999996","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","49.1","26.2","42.23","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","48.1","29.1","42.400000000000006","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","48.5","30.0","42.949999999999996","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","47.8","29.7","42.36999999999999","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","47.8","29.4","42.279999999999994","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","48.5","30.0","42.949999999999996","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","47.8","29.7","42.36999999999999","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","10.9","25.4","15.25","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","47.8","29.7","42.36999999999999","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","48.5","30.0","42.949999999999996","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","47.8","29.4","42.279999999999994","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","47.8","29.4","42.279999999999994","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","48.5","30.3","43.03999999999999","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","9.7","25.6","14.469999999999999","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","47.8","29.4","42.279999999999994","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","48.5","30.0","42.949999999999996","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","47.8","29.7","42.36999999999999","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","47.8","29.7","42.36999999999999","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","49.1","26.2","42.23","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","10.9","25.5","15.28","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","48.5","30.0","42.949999999999996","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","10.9","25.5","15.28","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","48.5","30.0","42.949999999999996","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","48.1","29.1","42.400000000000006","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","49.1","26.7","42.379999999999995","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","49.1","26.2","42.23","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","47.8","29.4","42.279999999999994","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","49.1","26.2","42.23","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","10.9","25.5","15.28","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","36.1","25.5","32.92","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","10.9","25.4","15.25","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","10.9","25.5","15.28","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","49.1","26.7","42.379999999999995","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","36.1","25.5","32.92","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","47.8","29.7","42.36999999999999","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","47.8","29.4","42.279999999999994","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","49.1","26.2","42.23","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","10.9","25.5","15.28","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","47.8","29.7","42.36999999999999","LOW","40.69375","NORMAL","1772127706938","1"
"Chennai","49.1","26.2","42.23","LOW","40.69375","NORMAL","1772127706938","1"
"Kolkata","34.9","26.8","32.47","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","64.7","23.2","52.25","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","123.4","22.3","93.07","MODERATE","46.572131147540986","SPIKE","1772127708438","-1"
"Kolkata","64.7","23.2","52.25","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","34.9","26.8","32.47","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","42.3","27.0","37.709999999999994","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","34.9","26.6","32.41","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","78.7","23.4","62.11","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","64.7","23.2","52.25","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","42.3","27.0","37.709999999999994","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","34.9","26.6","32.41","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","36.1","26.5","33.22","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","64.7","23.2","52.25","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","43.5","23.7","37.56","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","34.9","26.6","32.41","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","43.5","23.7","37.56","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","43.5","24.1","37.68","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","34.9","26.6","32.41","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","64.7","23.2","52.25","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","42.3","27.0","37.709999999999994","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","34.9","26.8","32.47","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","42.3","27.0","37.709999999999994","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","34.9","26.8","32.47","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","43.5","24.1","37.68","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","42.3","27.0","37.709999999999994","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","42.3","27.0","37.709999999999994","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","34.9","26.8","32.47","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","64.7","23.1","52.22","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","42.3","27.2","37.769999999999996","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","34.9","26.8","32.47","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","34.9","26.6","32.41","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","43.5","23.7","37.56","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","43.5","23.7","37.56","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","42.3","27.0","37.709999999999994","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","43.5","23.7","37.56","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","34.9","26.8","32.47","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","43.5","23.7","37.56","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","43.5","23.7","37.56","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","34.9","26.8","32.47","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","43.5","23.7","37.56","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","64.7","23.2","52.25","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","43.5","24.1","37.68","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","34.9","26.6","32.41","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","42.3","27.0","37.709999999999994","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","34.9","26.6","32.41","LOW","46.572131147540986","NORMAL","1772127708438","-1"
"Kolkata","34.9","26.6","32.41","LOW","46.572131147540986","NORMAL","1772127708438","-1"
